CRN,MStartTime,MEndTime,TStartTime,TEndTime,WStartTime,WEndTime,RStartTime,REndTime,FStartTime,FEndTime,Code,Instructor
46926,790,870,,,790,870,,,,,PLB 105,"Sinha, N"
46926,,,850,1020,,,850,1020,,,PLB 105,"Sinha, N"
46927,790,870,,,790,870,,,,,PLB 105,"Sinha, N"
46927,,,1320,770,,,1320,770,,,PLB 105,"Sinha, N"
46928,,,820,900,,,820,900,,,PLB 111,"Shih,Theg"
46929,,,,,600,650,,,,,PLB 111D,"Shih,Theg"
46930,,,,,660,710,,,,,PLB 111D,"Shih,Theg"
46931,,,,,,,660,710,,,PLB 111D,"Shih,Theg"
46932,,,630,710,,,630,710,,,PLB 117,"Latimer, A"
46932,,,,,,,,,,,PLB 117,"Latimer, A"
53543,,,730,810,,,730,810,,,PLB 123,"Gilbertson,Ullman"
46933,790,840,,,790,840,,,,,PLB 148,"Rizzo, D"
46933,850,1020,,,850,1020,,,,,PLB 148,"Rizzo, D"
@,,,,,,,,,,,PLB 190C,The Staff
@,,,,,,,,,,,PLB 192,The Staff
@,,,,,,,,,,,PLB 194H,The Staff
@,,,,,,,,,,,PLB 197T,The Staff
@,,,,,,,,,,,PLB 198,The Staff
@,,,,,,,,,,,PLB 199,The Staff
44471,,,,,,,,,600,710,PBI 200A,"Comai,Jernstedt,Potter,Ross-Ibarra"
44471,570,650,,,570,650,,,,,PBI 200A,"Comai,Jernstedt,Potter,Ross-Ibarra"
44474,,,,,,,,,790,840,PBI 290A,"Drakakaki, G"
44475,,,,,,,,,730,780,PBI 290B,"Dinesh-Kumar, S"
@,,,,,,,,,,,PBI 290C,The Staff
44483,,,730,780,,,,,,,PBI 291,"Kliebenstein, D"
@,,,,,,,,,,,PBI 292,The Staff
44485,,,,,,,,,,,PBI 292,"Kliebenstein, D"
@,,,,,,,,,,,PBI 297T,The Staff
@,,,,,,,,,,,PBI 298,The Staff
@,,,,,,,,,,,PBI 299,The Staff
@,,,,,,,,,,,PBI 390,The Staff
53266,,,730,810,,,730,810,,,PLP 123,"Gilbertson,Ullman"
47128,850,1020,,,850,1020,,,,,PLP 148,"Rizzo, D"
47128,790,840,,,790,840,,,,,PLP 148,"Rizzo, D"
@,,,,,,,,,,,PLP 192,The Staff
@,,,,,,,,,,,PLP 198,The Staff
@,,,,,,,,,,,PLP 199,The Staff
53808,600,650,,,,,,,600,650,PLP 201A,"Emerson,Lowe-Power,Stergiopoulos"
53808,,,,,,,,,660,710,PLP 201A,"Emerson,Lowe-Power,Stergiopoulos"
53809,910,960,,,910,960,,,,,PLP 201B,"Leveau,Mcroberts"
53809,,,,,,,,,910,960,PLP 201B,"Leveau,Mcroberts"
47231,540,590,,,,,,,,,PLP 290,The Staff
53810,660,710,,,,,,,,,PLP 290C,"Lowe-Power, T"
@,,,,,,,,,,,PLP 298,The Staff
@,,,,,,,,,,,PLP 299,The Staff
47301,,,540,710,,,,,,,PLS 002,"Freer-Smith, P"
47301,850,900,,,850,900,,,850,900,PLS 002,"Freer-Smith, P"
47302,,,790,960,,,,,,,PLS 002,"Freer-Smith, P"
47302,850,900,,,850,900,,,850,900,PLS 002,"Freer-Smith, P"
47303,850,900,,,850,900,,,850,900,PLS 002,"Freer-Smith, P"
47303,,,970,1140,,,,,,,PLS 002,"Freer-Smith, P"
47304,,,,,,,660,710,,,PLS 007V,"Brown,Crump"
47304,,,,,,,,,,,PLS 007V,"Brown,Crump"
47305,,,,,,,730,780,,,PLS 007V,"Brown,Crump"
47305,,,,,,,,,,,PLS 007V,"Brown,Crump"
47306,,,,,,,790,840,,,PLS 007V,"Brown,Crump"
47306,,,,,,,,,,,PLS 007V,"Brown,Crump"
47307,,,,,,,,,,,PLS 007V,"Brown,Crump"
47307,,,,,,,970,1020,,,PLS 007V,"Brown,Crump"
47308,,,,,,,,,,,PLS 007V,"Brown,Crump"
47308,,,,,,,1030,1080,,,PLS 007V,"Brown,Crump"
47309,,,,,,,,,,,PLS 007V,"Brown,Crump"
47309,,,,,,,,,730,780,PLS 007V,"Brown,Crump"
47310,,,,,,,,,,,PLS 007V,"Brown,Crump"
47310,,,,,,,,,790,840,PLS 007V,"Brown,Crump"
47311,,,,,,,,,850,900,PLS 007V,"Brown,Crump"
47311,,,,,,,,,,,PLS 007V,"Brown,Crump"
47320,660,710,,,660,710,,,660,710,PLS 012,"Tian, L"
53707,730,780,,,730,780,,,,,PLS 013,"Mackill, D"
53707,,,,,,,,,730,780,PLS 013,"Mackill, D"
47321,600,650,,,600,650,,,600,650,PLS 015,"Williams, N"
47321,,,,,,,730,900,,,PLS 015,"Williams, N"
47322,600,650,,,600,650,,,600,650,PLS 015,"Williams, N"
47322,,,,,850,1020,,,,,PLS 015,"Williams, N"
47323,,,,,,,540,710,,,PLS 015,"Williams, N"
47323,600,650,,,600,650,,,600,650,PLS 015,"Williams, N"
47324,,,480,590,,,,,,,PLS 021,"Bailey, B"
47324,,,1030,1080,,,1030,1080,,,PLS 021,"Bailey, B"
47325,,,600,710,,,,,,,PLS 021,"Bailey, B"
47325,,,1030,1080,,,1030,1080,,,PLS 021,"Bailey, B"
47326,,,,,910,1020,,,,,PLS 021,"Bailey, B"
47326,,,1030,1080,,,1030,1080,,,PLS 021,"Bailey, B"
47327,600,710,,,,,,,,,PLS 021,"Bailey, B"
47327,,,1030,1080,,,1030,1080,,,PLS 021,"Bailey, B"
47328,,,,,,,540,650,,,PLS 021,"Bailey, B"
47328,,,1030,1080,,,1030,1080,,,PLS 021,"Bailey, B"
47329,,,600,710,,,,,,,PLS 021,"Bailey, B"
47329,,,1030,1080,,,1030,1080,,,PLS 021,"Bailey, B"
47330,,,,,,,1380,770,,,PLS 021,"Bailey, B"
47330,,,1030,1080,,,1030,1080,,,PLS 021,"Bailey, B"
47331,,,730,840,,,,,,,PLS 021,"Bailey, B"
47331,,,1030,1080,,,1030,1080,,,PLS 021,"Bailey, B"
47332,,,,,,,,,1380,770,PLS 021,"Bailey, B"
47332,,,1030,1080,,,1030,1080,,,PLS 021,"Bailey, B"
47333,850,960,,,,,,,,,PLS 021,"Bailey, B"
47333,,,1030,1080,,,1030,1080,,,PLS 021,"Bailey, B"
47334,,,,,,,,,600,710,PLS 021,"Bailey, B"
47334,,,1030,1080,,,1030,1080,,,PLS 021,"Bailey, B"
47336,970,1080,,,,,,,,,PLS 021,"Bailey, B"
47336,,,1030,1080,,,1030,1080,,,PLS 021,"Bailey, B"
47337,,,1030,1080,,,1030,1080,,,PLS 021,"Bailey, B"
47337,730,840,,,,,,,,,PLS 021,"Bailey, B"
47340,,,,,,,,,,,PLS 021V,"Bailey, B"
47340,,,,,,,,,,,PLS 021V,"Bailey, B"
47342,,,970,1020,,,,,,,PLS 049,3.0
47342,,,,,,,,,,,PLS 049,3.0
47342,,,910,960,,,,,,,PLS 049,3.0
@,,,,,,,,,,,PLS 092,The Staff
@,,,,,,,,,,,PLS 098,The Staff
@,,,,,,,,,,,PLS 098,The Staff
@,,,,,,,,,,,PLS 099,The Staff
47554,820,900,,,820,900,,,,,PLS 100A,"Gilbert, M"
47555,910,1080,,,,,,,,,PLS 100AL,"Blumwald, E"
47556,,,540,590,,,540,590,,,PLS 105,"Al-Khatib,Nino"
47556,,,,,,,910,1080,,,PLS 105,"Al-Khatib,Nino"
53710,,,,,,,790,840,,,PLS 111,"Mitchell, J"
53710,,,,,,,850,1020,,,PLS 111,"Mitchell, J"
53710,,,970,1020,,,,,,,PLS 111,"Mitchell, J"
47558,1030,1080,,,1030,1080,,,1030,1080,PLS 120,"Cheng,Laca"
47558,,,,,540,710,,,,,PLS 120,"Cheng,Laca"
47559,,,,,,,790,960,,,PLS 120,"Cheng,Laca"
47559,1030,1080,,,1030,1080,,,1030,1080,PLS 120,"Cheng,Laca"
47560,,,,,,,970,1140,,,PLS 120,"Laca, E"
47560,1030,1080,,,1030,1080,,,1030,1080,PLS 120,"Laca, E"
47561,1030,1080,,,1030,1080,,,1030,1080,PLS 120,"Laca, E"
47561,,,,,,,,,1320,770,PLS 120,"Laca, E"
47562,,,,,,,,,790,960,PLS 120,"Laca, E"
47562,1030,1080,,,1030,1080,,,1030,1080,PLS 120,"Laca, E"
47563,,,,,790,840,,,,,PLS 144,"Latimer,Zwieniecki"
47563,660,710,,,660,710,,,660,710,PLS 144,"Latimer,Zwieniecki"
47564,,,,,850,900,,,,,PLS 144,"Latimer,Zwieniecki"
47564,660,710,,,660,710,,,660,710,PLS 144,"Latimer,Zwieniecki"
47565,,,,,910,960,,,,,PLS 144,"Latimer,Zwieniecki"
47565,660,710,,,660,710,,,660,710,PLS 144,"Latimer,Zwieniecki"
47566,660,710,,,660,710,,,660,710,PLS 144,"Latimer,Zwieniecki"
47566,,,,,970,1020,,,,,PLS 144,"Latimer,Zwieniecki"
47567,660,710,,,660,710,,,660,710,PLS 144,"Latimer,Zwieniecki"
47567,,,,,,,850,900,,,PLS 144,"Latimer,Zwieniecki"
47568,,,,,,,910,960,,,PLS 144,"Latimer,Zwieniecki"
47568,660,710,,,660,710,,,660,710,PLS 144,"Latimer,Zwieniecki"
47569,660,710,,,660,710,,,660,710,PLS 144,"Latimer,Zwieniecki"
47569,,,,,,,,,600,650,PLS 144,"Latimer,Zwieniecki"
47570,,,,,,,790,840,,,PLS 144,"Latimer,Zwieniecki"
47570,660,710,,,660,710,,,660,710,PLS 144,"Latimer,Zwieniecki"
47571,570,590,,,570,590,,,,,PLS 152,"Beckles, D"
47571,480,560,,,480,560,,,,,PLS 152,"Beckles, D"
47573,,,,,,,,,790,1020,PLS 164,"Eviner, V"
53711,,,,,,,,,850,1020,PLS 170A,"Gradziel, T"
53711,,,,,,,,,790,840,PLS 170A,"Gradziel, T"
53721,,,820,900,,,820,900,,,PLS 172,"Blanco-Ulate, B"
53721,,,,,,,600,710,,,PLS 172,"Blanco-Ulate, B"
@,,,,,,,,,,,PLS 189L,The Staff
@,,,,,,,,,,,PLS 190C,The Staff
@,,,,,,,,,,,PLS 192,The Staff
@,,,,,,,,,,,PLS 194H,The Staff
@,,,,,,,,,,,PLS 197T,The Staff
@,,,,,,,,,,,PLS 198,The Staff
@,,,,,,,,,,,PLS 199,The Staff
47978,,,510,590,,,510,590,,,PLS 206,"Laca, E"
47978,,,,,,,790,840,,,PLS 206,"Laca, E"
47979,,,540,620,,,540,620,,,PLS 220,"Brown, P"
@,,,,,,,,,,,PLS 290,The Staff
@,,,,,730,780,,,,,PLS 290,"Melotto, M"
@,,,,,,,,,,,PLS 290C,The Staff
@,,,,,,,,,,,PLS 297T,The Staff
@,,,,,,,,,,,PLS 298,The Staff
@,,,,,,,,,,,PLS 299,The Staff
@,,,,,,,,,,,PLS 396,The Staff
48702,,,730,810,,,730,810,,,POL 002,"Andrews, J"
48702,,,600,650,,,,,,,POL 002,"Andrews, J"
48703,,,730,810,,,730,810,,,POL 002,"Andrews, J"
48703,,,660,710,,,,,,,POL 002,"Andrews, J"
48704,,,540,590,,,,,,,POL 002,"Andrews, J"
48704,,,730,810,,,730,810,,,POL 002,"Andrews, J"
48705,,,,,,,,,540,590,POL 002,"Andrews, J"
